StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
812036,27,20001907,1,2021,Alfonzo McKinnie,LAL,SF,0,20000027,2021-03-06T03:15:15,19,108.8,128,89,24.7,46.3,82.2,92.6,17.0,27.8,94.3,11.9,18.5,64.3,11.9,12.3,96.4,10.8,20.1,30.9,14.7,26.3,20.6,2.4,4.8,0.0,2.4,10.8,64.8,51.7,96.7,31.1,4.2,2.8,0.0,6.9,27.7,111.9,115.0,111.9,-35.5,0.0,0.0,115.0,False,,Scrambled
813105,25,20001909,1,2021,Maximilian Kleber,DAL,PF,16,20000025,2021-03-06T03:15:16,22,599.3,878,40,74.1,168.2,67.9,93.5,17.0,41.7,62.8,57.1,126.5,69.6,33.9,35.5,147.7,29.3,151.2,180.5,8.7,28.7,17.3,46.3,15.4,30.9,18.5,77.2,239.2,183.8,100.4,20.9,10.8,2.0,7.9,14.1,15.7,645.6,646.1,645.6,74.1,0.0,0.0,646.1,False,,Scrambled
812886,15,20001912,1,2021,Torrey Craig,MIL,SG,0,20000015,2021-03-06T03:15:16,17,212.8,298,48,26.2,66.3,60.9,75.3,13.9,33.9,63.1,12.3,32.4,58.8,2.4,4.8,77.2,20.1,44.7,64.8,11.1,23.5,17.5,20.1,13.9,14.3,11.9,35.5,66.3,67.7,75.5,18.5,12.4,5.3,6.5,15.8,16.4,235.9,226.0,235.9,-94.1,0.0,0.0,226.0,False,,Scrambled
812922,17,20001913,1,2021,Royce O'Neale,UTA,SF,36,20000017,2021-03-06T03:15:16,36,1173.9,1821,76,145.0,328.7,68.0,90.6,49.4,95.7,79.6,95.7,233.0,63.4,35.5,43.2,126.7,69.4,307.1,376.5,10.0,26.8,17.0,145.0,43.2,30.9,64.8,157.4,421.2,347.7,93.4,18.1,15.8,2.8,3.2,24.2,15.1,1248.0,1277.6,1248.0,354.9,4.8,0.0,1277.6,False,,Scrambled
812906,25,20001984,1,2021,Luka Doncic,DAL,PG,32,20000025,2021-03-06T03:15:16,32,2537.2,1736,10,492.2,1030.7,73.8,83.6,361.1,663.5,83.9,131.2,367.2,55.1,297.8,393.5,116.8,41.7,373.4,415.1,6.3,35.9,20.1,442.8,49.4,33.9,205.2,98.8,1413.4,1203.8,90.6,47.7,70.9,3.3,4.4,22.5,55.5,2620.5,2779.3,2620.5,41.7,24.7,10.8,2779.3,False,,Scrambled
812896,5,20001985,1,2021,Mohamed Bamba,ORL,C,0,20000005,2021-03-06T03:15:16,17,293.2,247,49,54.0,103.4,80.5,87.5,43.2,74.1,90.0,10.8,29.3,56.8,9.5,14.3,102.9,29.3,71.0,100.3,18.4,47.8,32.6,9.5,7.1,20.1,10.8,32.4,125.0,107.5,90.0,36.1,10.0,2.2,11.6,14.1,31.9,317.9,309.0,317.9,-10.8,0.0,0.0,309.0,False,,Scrambled
812864,21,20001986,1,2021,Grayson Allen,MEM,SG,12,20000021,2021-03-06T03:15:16,23,614.1,850,0,103.4,253.1,63.1,84.7,32.4,78.7,63.6,71.0,174.4,62.8,52.5,58.6,138.1,12.3,88.0,100.3,3.6,17.8,15.2,77.2,35.5,7.1,32.4,46.3,330.2,278.9,91.5,23.6,18.4,4.8,1.2,16.1,23.9,654.2,670.8,654.2,35.5,0.0,0.0,670.8,False,,Scrambled
813158,15,20001987,1,2021,Donte Divincenzo,MIL,SG,36,20000015,2021-03-06T03:15:17,36,1204.0,1480,51,216.0,516.9,64.5,80.1,111.1,243.8,70.4,104.9,273.1,59.3,32.4,50.9,98.1,66.3,194.4,260.8,11.5,20.6,14.2,165.1,58.6,12.3,67.9,81.8,569.4,539.3,81.5,24.1,22.2,4.5,1.7,17.3,26.7,1275.0,1305.8,1275.0,356.4,2.4,0.0,1305.8,False,,Scrambled
812986,20,20001988,1,2021,Michael Porter Jr.,DEN,PF,19,20000020,2021-03-06T03:15:16,26,1091.1,1148,14,219.1,436.7,77.5,94.3,123.4,206.8,92.1,95.7,229.9,64.2,52.5,69.4,116.7,49.4,233.0,282.4,11.9,35.3,21.7,35.5,35.5,43.2,44.7,92.6,586.3,467.2,96.7,31.7,10.6,3.7,8.7,13.5,30.5,1169.7,1191.6,1169.7,145.0,10.8,0.0,1191.6,False,,Scrambled
812816,3,20001989,1,2021,Trae Young,ATL,PG,34,20000003,2021-03-06T03:15:15,34,2277.3,1822,51,404.3,941.2,66.3,76.8,273.1,594.1,71.0,131.2,347.2,58.3,444.4,506.1,135.5,38.6,180.5,219.1,5.5,16.6,10.1,495.3,46.3,12.3,229.9,108.0,1384.1,1163.9,91.7,42.4,70.1,3.0,1.4,25.4,50.8,2335.9,2505.8,2335.9,162.0,24.7,0.0,2505.8,False,,Scrambled
812972,29,20001990,1,2021,Deandre Ayton,PHO,C,35,20000029,2021-03-06T03:15:16,35,1714.7,1677,52,336.4,566.3,91.7,92.4,330.2,540.0,94.3,9.5,26.2,36.3,101.8,135.8,115.7,180.5,435.1,615.7,19.1,43.7,31.7,91.0,17.0,58.6,92.6,169.7,780.8,626.0,96.3,33.3,12.4,1.2,7.4,19.9,29.6,1790.3,1841.2,1790.3,162.0,30.9,0.0,1841.2,False,,Scrambled
813001,21,20001991,1,2021,Jaren Jackson Jr.,MEM,PF,0,20000021,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
813118,3,20001993,1,2021,Kevin Huerter,ATL,SG,25,20000003,2021-03-06T03:15:17,36,1312.6,1784,71,254.6,597.1,65.7,81.3,135.8,271.6,77.2,118.8,325.6,56.3,43.2,52.5,127.1,40.1,162.0,202.1,5.9,15.2,14.7,205.2,71.0,10.8,72.5,134.2,671.2,620.2,83.5,22.1,26.2,4.6,1.3,16.1,25.8,1394.4,1425.3,1394.4,-103.4,7.1,0.0,1425.3,False,,Scrambled
812828,6,20001994,1,2021,Kevin Knox,NY,SF,0,20000006,2021-03-06T03:15:15,26,353.8,611,62,72.5,183.6,60.9,79.2,29.3,72.5,62.3,43.2,111.1,60.0,17.0,21.6,121.3,13.9,61.7,75.6,5.9,16.3,10.2,26.2,12.3,14.3,24.7,50.9,205.2,193.1,82.1,15.1,14.7,2.4,3.5,17.5,24.4,375.4,391.5,375.4,-103.4,0.0,0.0,391.5,False,,Scrambled
812771,30,20001995,1,2021,Marvin Bagley III,SAC,PF,34,20000030,2021-03-06T03:15:15,34,1324.0,1369,83,300.9,601.8,77.2,83.9,248.4,459.8,83.3,52.5,142.0,57.1,83.3,157.4,81.6,128.1,270.0,398.1,15.6,34.7,24.9,50.9,27.8,24.7,72.5,126.5,737.6,671.0,84.7,29.6,13.2,2.3,3.6,15.0,35.9,1376.5,1429.6,1376.5,-185.2,15.4,0.0,1429.6,False,,Scrambled
812850,11,20001996,1,2021,Wendell Carter Jr.,CHI,C,23,20000011,2021-03-06T03:15:16,23,928.6,954,12,163.6,305.5,82.6,85.8,152.8,274.7,85.8,10.8,30.9,54.0,97.2,132.7,113.1,74.1,202.1,276.2,13.7,35.6,24.9,80.2,24.7,29.3,66.3,114.2,435.1,363.9,92.1,29.9,18.1,2.9,6.3,23.8,29.9,982.6,994.8,982.6,-121.9,14.3,0.0,994.8,False,,Scrambled
813030,12,20001997,1,2021,Collin Sexton,CLE,PG,31,20000012,2021-03-06T03:15:16,31,1605.0,1739,31,422.8,868.7,75.1,82.2,342.5,668.1,79.2,80.2,200.6,61.7,226.8,282.4,123.9,32.4,92.6,125.0,4.9,14.6,9.6,212.9,55.5,9.5,140.4,135.8,1152.6,993.0,89.5,31.8,33.1,3.8,0.8,19.1,43.7,1666.7,1723.9,1666.7,-196.0,2.4,0.0,1723.9,False,,Scrambled
812793,29,20001998,1,2021,Mikal Bridges,PHO,SF,35,20000029,2021-03-06T03:15:15,35,1380.5,1745,12,265.4,506.1,80.9,96.4,163.6,263.9,95.7,101.8,242.3,64.8,106.5,126.5,129.8,72.5,199.0,271.6,11.4,19.2,13.4,118.8,38.6,50.9,41.7,86.4,739.1,561.8,101.5,29.6,14.5,2.6,6.2,10.6,23.9,1470.0,1468.2,1470.0,206.8,2.4,0.0,1468.2,False,,Scrambled
814730,18,20001999,1,2021,Shai Gilgeous-Alexander,OKC,SG,30,20000018,2021-03-06T03:15:17,30,1790.0,1574,2,368.8,722.1,78.8,89.0,274.7,493.8,85.8,94.1,228.4,63.6,243.8,307.1,122.5,26.2,209.8,236.1,4.1,21.3,12.1,288.5,35.5,30.9,134.2,92.6,1075.5,857.2,96.7,40.5,49.6,2.6,4.1,20.9,42.7,1856.4,1923.0,1856.4,-202.1,7.1,0.0,1923.0,False,,Scrambled
812782,1,20002000,1,2021,Jerome Robinson,WAS,SG,3,20000001,2021-03-06T03:15:15,13,215.4,339,62,33.9,103.4,50.6,59.9,20.1,55.5,55.7,13.9,47.8,44.7,23.1,26.2,136.1,4.8,47.8,50.9,2.2,23.3,12.1,27.8,14.3,4.8,17.0,32.4,104.9,114.9,70.4,13.0,16.6,3.0,1.9,19.8,24.8,227.7,233.4,227.7,-108.0,0.0,0.0,233.4,False,,Scrambled
813106,1,20002002,1,2021,Troy Brown,WAS,SF,0,20000001,2021-03-06T03:15:16,17,226.4,355,62,40.1,109.6,56.5,69.6,23.1,50.9,70.2,17.0,58.6,44.6,10.8,18.5,90.0,12.3,66.3,78.7,8.5,30.9,18.0,20.1,4.8,4.8,18.5,38.6,108.0,117.7,70.7,11.9,11.6,1.0,1.8,21.0,24.5,232.5,248.0,232.5,-64.8,0.0,0.0,248.0,False,,Scrambled
812973,2,20002003,1,2021,Miles Bridges,CHA,SF,2,20000002,2021-03-06T03:15:16,35,1142.6,1446,40,203.7,415.1,75.8,88.9,132.7,229.9,89.0,71.0,185.2,59.1,63.3,67.9,143.8,69.4,239.2,308.6,12.3,28.1,17.9,112.6,38.6,38.6,92.6,128.1,541.6,444.9,93.8,23.8,16.8,3.0,6.4,26.6,24.4,1219.7,1253.7,1219.7,17.0,14.3,0.0,1253.7,False,,Scrambled
812865,11,20002004,1,2021,Chandler Hutchison,CHI,SF,0,20000011,2021-03-06T03:15:16,7,61.7,97,52,11.9,27.8,42.9,51.4,9.5,23.1,41.2,2.4,7.1,51.4,4.8,4.8,154.3,2.4,29.3,30.9,4.3,50.2,27.0,9.5,2.4,0.0,11.9,13.9,20.1,29.1,52.8,5.7,12.0,1.8,0.0,32.3,24.9,63.3,67.9,63.3,17.0,0.0,0.0,67.9,False,,Scrambled
812933,13,20002005,1,2021,Aaron Holiday,IND,PG,6,20000013,2021-03-06T03:15:16,35,656.9,1028,91,146.6,395.0,57.2,68.7,88.0,228.4,59.4,58.6,166.6,54.3,44.7,61.7,111.9,10.8,60.2,71.0,2.8,10.2,9.2,97.2,30.9,9.5,44.7,95.7,396.6,422.2,72.5,15.2,20.1,3.4,1.2,14.8,30.5,693.9,714.4,693.9,14.3,2.4,0.0,714.4,False,,Scrambled
812934,16,20002006,1,2021,Josh Okogie,MIN,SG,20,20000016,2021-03-06T03:15:16,29,499.3,861,12,72.5,206.8,54.2,61.1,54.0,121.9,68.4,18.5,84.9,33.6,47.8,63.3,116.7,40.1,72.5,112.6,11.3,14.6,10.8,46.3,37.0,21.6,33.9,89.5,211.4,234.6,69.6,13.6,11.1,4.9,4.9,19.5,20.3,557.9,531.2,557.9,-205.2,0.0,0.0,531.2,False,,Scrambled
813050,19,20002007,1,2021,Anfernee Simons,POR,SG,0,20000019,2021-03-06T03:15:16,32,634.3,836,86,134.2,339.5,60.9,84.1,33.9,95.7,54.8,100.3,243.8,63.4,33.9,40.1,130.5,14.3,111.1,120.4,2.7,22.3,11.7,63.3,14.3,11.9,41.7,84.9,402.7,357.1,87.0,21.1,17.1,1.3,2.0,16.1,31.7,651.3,711.3,651.3,-182.1,0.0,0.0,711.3,False,,Scrambled
812839,24,20002008,1,2021,Lonnie Walker IV,SA,SG,27,20000024,2021-03-06T03:15:15,30,842.0,1262,69,196.0,487.6,62.0,75.1,114.2,259.2,67.9,81.8,228.4,55.2,49.4,61.7,123.4,14.3,123.4,132.7,1.8,15.9,13.0,81.8,23.1,20.1,49.4,98.8,523.1,514.7,78.4,17.6,14.1,2.1,3.3,13.5,29.9,885.2,914.2,885.2,-203.7,0.0,0.0,914.2,False,,Scrambled
812948,2,20002010,1,2021,Devonte' Graham,CHA,PG,25,20000002,2021-03-06T03:15:16,25,1019.9,1265,51,168.2,478.3,54.3,71.7,60.2,166.6,55.7,108.0,311.7,53.5,84.9,109.6,119.6,21.6,94.1,115.7,4.4,12.7,11.8,219.1,38.6,0.0,54.0,58.6,529.2,526.5,77.6,23.6,36.9,3.5,0.0,14.3,30.2,1058.5,1113.7,1058.5,112.6,7.1,0.0,1113.7,False,,Scrambled
813097,6,20002012,1,2021,Omari Spellman,NY,PF,0,20000006,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
812851,16,20002015,1,2021,Jarred Vanderbilt,MIN,PF,17,20000016,2021-03-06T03:15:16,34,930.4,1006,12,131.2,214.5,94.4,95.5,129.6,211.4,94.6,2.4,4.8,77.2,54.0,97.2,85.8,95.7,205.2,300.9,14.9,35.2,24.6,80.2,58.6,33.9,54.0,112.6,317.9,257.2,95.5,29.0,17.6,6.6,6.6,26.8,20.1,1023.0,980.2,1023.0,-185.2,7.1,0.0,980.2,False,,Scrambled
813107,6,20002016,1,2021,Mitchell Robinson,NY,C,27,20000006,2021-03-06T03:15:16,27,994.0,1199,66,158.9,240.7,101.8,101.8,158.9,240.7,101.8,0.0,0.0,0.0,33.9,71.0,73.8,149.7,199.0,348.7,20.9,26.8,23.9,21.6,49.4,63.3,33.9,120.4,351.8,271.9,100.0,28.4,6.3,4.9,12.4,17.1,17.5,1106.6,1037.7,1106.6,-23.1,9.5,0.0,1037.7,False,,Scrambled
812046,27,20002017,1,2021,Kostas Antetokounmpo,LAL,PF,0,20000027,2021-03-06T03:15:15,3,21.0,29,14,2.4,7.1,51.4,51.4,2.4,7.1,51.4,0.0,0.0,0.0,2.4,4.8,77.2,4.8,14.3,12.3,18.4,53.2,36.1,0.0,2.4,4.8,11.9,7.1,7.1,9.2,57.9,1.5,0.0,6.1,14.1,86.9,31.2,25.6,25.5,25.6,-4.6,0.0,0.0,25.5,False,,Scrambled
813119,1,20002018,1,2021,Isaac Bonga,WAS,PG,7,20000001,2021-03-06T03:15:17,22,204.1,418,5,26.2,69.4,58.3,75.5,10.8,24.7,67.6,15.4,44.7,53.2,7.1,9.5,115.7,13.9,54.0,67.9,8.2,21.4,13.2,20.1,14.3,11.9,13.9,50.9,72.5,72.2,77.2,10.2,14.3,2.4,3.8,24.9,13.2,221.1,222.2,221.1,-27.8,0.0,0.0,222.2,False,,Scrambled
812030,8,20002019,1,2021,Landry Shamet,BKN,SG,0,20000008,2021-03-06T03:15:15,33,616.7,1003,14,128.1,333.3,59.3,80.1,38.6,83.3,71.4,89.5,250.0,55.2,50.9,58.6,133.9,11.9,86.4,94.1,2.2,14.1,12.5,57.1,23.1,11.9,40.1,64.8,396.6,359.1,85.3,17.9,11.3,2.6,1.5,15.5,26.8,647.6,686.2,647.6,-49.4,0.0,0.0,686.2,False,,Scrambled
840311,22,20002020,1,2021,Ray Spalding,HOU,PF,0,20000022,2021-03-06T03:15:17,2,15.1,28,68,4.8,9.5,77.2,77.2,4.8,7.1,102.9,0.0,2.4,0.0,0.0,4.8,0.0,4.8,4.8,9.5,16.8,18.2,17.5,0.0,0.0,4.8,7.1,7.1,9.5,11.6,61.7,3.3,0.0,0.0,14.3,58.7,27.8,18.2,17.7,18.2,-10.8,0.0,0.0,17.7,False,,Scrambled
812062,22,20002022,1,2021,Rodions Kurucs,HOU,PF,0,20000022,2021-03-06T03:15:15,16,81.5,139,79,14.3,37.0,38.6,51.4,7.1,10.8,66.2,7.1,26.2,27.2,2.4,4.8,77.2,4.8,18.5,21.6,5.4,22.5,12.6,14.3,14.3,9.5,13.9,12.3,24.7,38.4,49.4,8.2,13.9,7.5,9.1,41.0,24.7,96.9,91.8,96.9,-17.0,0.0,0.0,91.8,False,,Scrambled
812829,9,20002024,1,2021,Robert Williams III,BOS,PF,0,20000009,2021-03-06T03:15:15,29,866.4,721,83,135.8,188.2,111.3,111.3,135.8,186.7,112.2,0.0,2.4,0.0,38.6,60.2,98.9,101.8,160.5,262.3,24.2,39.1,31.6,47.8,40.1,66.3,43.2,81.8,310.1,214.7,111.6,42.8,15.4,6.5,13.2,25.8,23.8,972.9,905.7,972.9,-60.2,4.8,0.0,905.7,False,,Scrambled
812907,19,20002027,1,2021,Gary Trent Jr.,POR,SG,20,20000019,2021-03-06T03:15:16,33,1075.0,1589,14,282.4,668.1,65.3,83.3,126.5,283.9,68.8,155.8,384.2,62.6,54.0,69.4,120.0,29.3,80.2,109.6,4.5,13.1,8.7,75.6,38.6,11.9,37.0,81.8,774.6,698.7,85.5,22.7,11.0,2.8,1.0,12.0,30.8,1121.3,1176.9,1121.3,-10.8,0.0,0.0,1176.9,False,,Scrambled
812923,29,20002028,1,2021,Jevon Carter,PHO,PG,0,20000029,2021-03-06T03:15:16,29,325.4,444,69,46.3,129.6,55.1,69.7,20.1,41.7,74.2,26.2,88.0,46.0,4.8,4.8,154.3,7.1,52.5,57.1,2.8,19.8,11.1,54.0,20.1,10.8,11.9,47.8,121.9,131.0,71.7,18.4,24.3,5.3,5.1,13.2,21.5,356.3,345.2,356.3,-9.3,0.0,0.0,345.2,False,,Scrambled
812772,21,20002029,1,2021,De'Anthony Melton,MEM,PG,1,20000021,2021-03-06T03:15:15,20,637.9,630,29,117.3,248.4,72.8,88.1,66.3,128.1,79.9,50.9,120.4,65.3,24.7,32.4,117.6,15.4,80.2,95.7,6.1,22.0,12.7,89.5,37.0,21.6,38.6,52.5,310.1,262.7,91.2,32.6,31.4,6.7,7.7,19.8,31.3,696.5,687.4,696.5,142.0,0.0,0.0,687.4,False,,Scrambled
814745,30,20002031,1,2021,Chimezie Metu,SAC,PF,0,20000030,2021-03-06T03:15:17,11,129.8,110,40,23.1,46.3,77.2,82.2,21.6,41.7,80.1,2.4,7.1,51.4,14.3,13.9,102.9,17.0,18.5,35.5,25.8,29.6,27.6,11.9,7.1,14.3,14.3,15.4,57.1,52.4,83.9,35.8,15.9,4.8,11.0,23.2,37.0,143.7,136.9,143.7,-29.3,0.0,0.0,136.9,False,,Scrambled
813120,25,20002032,1,2021,Jalen Brunson,DAL,PG,7,20000025,2021-03-06T03:15:17,30,1006.8,1153,54,214.5,404.3,81.9,93.0,154.3,254.6,93.5,60.2,149.7,62.0,98.8,115.7,131.6,14.3,152.8,162.0,2.1,22.1,11.8,155.8,24.7,0.0,58.6,69.4,587.9,455.2,99.7,31.3,31.9,2.5,0.0,17.6,30.5,1031.5,1074.3,1031.5,-7.7,0.0,0.0,1074.3,False,,Scrambled
812958,7,20002033,1,2021,Shake Milton,PHI,SG,1,20000007,2021-03-06T03:15:16,28,915.8,1085,2,208.3,472.2,68.0,75.6,160.5,319.4,77.5,47.8,152.8,48.3,132.7,149.7,136.9,26.2,66.3,92.6,6.5,15.4,11.1,131.2,27.8,10.8,66.3,98.8,597.1,538.0,85.6,27.2,28.2,2.9,2.1,16.9,36.7,954.3,977.5,954.3,64.8,0.0,0.0,977.5,False,,Scrambled
813064,14,20002035,1,2021,Sviatoslav Mykhailiuk,DET,SF,4,20000014,2021-03-06T03:15:16,35,647.3,938,12,123.4,327.1,58.2,77.9,40.1,78.7,78.7,83.3,248.4,51.7,37.0,46.3,123.4,17.0,91.0,108.0,4.6,17.3,15.2,75.6,38.6,14.3,58.6,47.8,367.2,347.5,81.6,19.0,18.9,4.8,2.1,22.3,29.3,695.1,723.7,695.1,-50.9,0.0,0.0,723.7,False,,Scrambled
812806,1,20002036,1,2021,Moritz Wagner,WAS,PF,11,20000001,2021-03-06T03:15:15,22,470.9,485,85,86.4,162.0,82.2,91.0,67.9,108.0,97.1,18.5,54.0,52.9,50.9,67.9,115.7,17.0,84.9,101.8,8.6,28.9,17.0,40.1,24.7,14.3,21.6,77.2,242.3,191.9,97.4,31.7,18.7,5.6,4.0,15.6,28.2,504.9,496.1,504.9,35.5,0.0,0.0,496.1,False,,Scrambled
812063,8,20002040,1,2021,Bruce Brown,BKN,SG,20,20000008,2021-03-06T03:15:15,33,896.2,1077,17,182.1,308.6,91.0,94.1,168.2,257.7,100.8,13.9,50.9,42.1,58.6,81.8,110.6,78.7,158.9,237.6,13.4,24.2,19.1,71.0,38.6,15.4,40.1,106.5,436.7,344.6,97.7,29.0,13.9,4.1,2.9,16.1,24.0,950.2,937.4,950.2,41.7,2.4,0.0,937.4,False,,Scrambled
813002,24,20002041,1,2021,Keita Bates-Diop,SA,SF,0,20000024,2021-03-06T03:15:16,13,123.9,164,54,17.0,47.8,54.8,69.7,14.3,26.2,54.5,11.9,21.6,55.1,10.8,12.3,135.0,11.9,21.6,29.3,11.4,21.4,14.3,10.8,14.3,2.4,2.4,11.9,52.5,53.3,76.1,23.1,13.4,6.5,1.9,6.7,22.3,134.7,130.0,134.7,-54.0,0.0,0.0,130.0,False,,Scrambled
812852,24,20002045,1,2021,Drew Eubanks,SA,C,0,20000024,2021-03-06T03:15:16,15,232.5,276,89,32.4,78.7,63.6,63.6,32.4,78.7,63.6,0.0,0.0,0.0,21.6,30.9,108.0,13.9,57.1,71.0,12.2,33.5,20.5,13.9,2.4,24.7,12.3,29.3,86.4,92.3,72.1,19.7,10.4,0.6,11.9,18.2,25.2,258.8,242.3,258.8,-60.2,0.0,0.0,242.3,False,,Scrambled
814723,18,20002056,1,2021,Kenrich Williams,OKC,PF,6,20000018,2021-03-06T03:15:17,36,804.7,1049,76,143.5,259.2,85.5,95.5,111.1,182.1,94.1,32.4,77.2,64.8,23.1,37.0,96.4,74.1,149.7,223.7,11.4,22.8,17.1,91.0,43.2,10.8,50.9,98.8,342.5,275.5,96.0,24.7,20.0,4.7,2.1,24.1,21.0,858.7,857.5,858.7,2.4,0.0,0.0,857.5,False,,Scrambled
812807,4,20002057,1,2021,Duncan Robinson,MIA,SF,36,20000004,2021-03-06T03:15:15,36,1111.6,1855,48,233.0,543.1,66.2,92.1,52.5,81.8,99.1,180.5,461.4,60.3,64.8,77.2,129.6,4.8,216.0,219.1,0.5,19.3,10.3,89.5,26.2,12.3,74.1,138.9,711.3,577.1,95.0,18.2,11.2,1.7,1.7,17.5,24.4,1150.2,1252.1,1150.2,-1.5,2.4,0.0,1252.1,False,,Scrambled
813131,10,20002058,1,2021,Yuta Watanabe,TOR,PG,1,20000010,2021-03-06T03:15:17,22,295.0,412,73,30.9,92.6,51.4,66.8,12.3,41.7,45.7,18.5,50.9,56.2,12.3,12.3,154.3,27.8,81.8,109.6,11.2,35.1,22.8,12.3,13.9,18.5,12.3,35.5,92.6,98.0,72.8,17.5,9.4,3.9,10.9,17.3,17.9,327.4,315.9,327.4,-13.9,0.0,0.0,315.9,False,,Scrambled
812783,15,20002068,1,2021,Jaylen Adams,MIL,PG,0,20000015,2021-03-06T03:15:15,7,13.3,28,14,2.4,12.3,19.3,19.3,2.4,14.3,25.8,0.0,4.8,0.0,0.0,0.0,0.0,0.0,7.1,7.1,0.0,26.0,13.4,4.8,0.0,0.0,0.0,2.4,4.8,12.3,19.3,-7.8,19.7,0.0,0.0,0.0,28.8,13.3,13.5,13.3,-18.5,0.0,0.0,13.5,False,,Scrambled
813098,23,20002080,1,2021,Wenyen Gabriel,NO,PF,0,20000023,2021-03-06T03:15:16,4,11.6,19,39,0.0,7.1,0.0,0.0,0.0,4.8,0.0,0.0,2.4,0.0,0.0,0.0,0.0,2.4,9.5,11.9,13.8,55.4,34.6,2.4,0.0,0.0,0.0,0.0,0.0,7.1,0.0,2.9,14.0,0.0,0.0,0.0,16.0,11.6,12.0,11.6,14.3,0.0,0.0,12.0,False,,Scrambled
813016,4,20002081,1,2021,Kendrick Nunn,MIA,PG,16,20000004,2021-03-06T03:15:16,28,1016.5,1293,65,234.5,509.2,71.1,84.6,145.0,263.9,84.9,89.5,245.3,56.3,55.5,60.2,142.4,21.6,123.4,145.0,4.7,15.8,15.0,117.3,50.9,13.9,77.2,83.3,614.1,535.7,88.4,25.0,22.9,4.6,2.7,19.4,32.9,1081.3,1107.1,1081.3,-60.2,0.0,0.0,1107.1,False,,Scrambled
813108,5,20002109,1,2021,Gary Clark,ORL,PF,11,20000005,2021-03-06T03:15:16,30,417.4,883,20,50.9,172.8,45.5,63.4,10.8,26.2,63.6,40.1,146.6,42.3,12.3,13.9,137.2,44.7,101.8,146.6,12.1,19.2,13.3,38.6,17.0,14.3,23.1,47.8,154.3,178.9,66.5,10.5,13.9,2.2,2.3,17.7,15.3,443.6,456.3,443.6,-140.4,0.0,0.0,456.3,False,,Scrambled
812784,6,20002118,1,2021,Theo Pinson,NY,PG,0,20000006,2021-03-06T03:15:15,12,11.2,39,48,2.4,10.8,22.1,22.1,2.4,2.4,154.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,9.8,5.0,2.4,0.0,0.0,0.0,7.1,4.8,10.8,22.1,-9.1,12.1,0.0,0.0,0.0,18.8,11.2,11.3,11.2,-41.7,0.0,0.0,11.3,False,,Scrambled
812935,7,20002120,1,2021,Dakota Mathias,PHI,PG,2,20000007,2021-03-06T03:15:16,8,127.9,190,42,29.3,74.1,61.1,73.9,17.0,33.9,77.2,12.3,40.1,47.5,4.8,14.3,51.4,2.4,14.3,10.8,2.2,12.3,7.4,20.1,2.4,7.1,2.4,10.8,74.1,78.1,73.3,18.7,23.2,0.9,5.1,4.6,27.6,134.1,135.4,134.1,-47.8,0.0,0.0,135.4,False,,Scrambled
812866,13,20002122,1,2021,Kelan Martin,IND,PF,0,20000013,2021-03-06T03:15:16,12,53.1,74,14,10.8,30.9,54.0,61.7,11.9,17.0,70.2,4.8,13.9,34.3,4.8,4.8,154.3,2.4,17.0,18.5,5.5,39.8,21.7,0.0,7.1,0.0,9.5,11.9,27.8,32.2,66.2,11.2,0.0,7.2,0.0,24.8,34.8,57.7,58.6,57.7,11.9,0.0,0.0,58.6,False,,Scrambled
